"","SRR7457551","SRR7457552","SRR7457555","SRR7457556","SRR7457559","SRR7457560"
"Pon1",0,0,0,0,0,0
"Pon2",4910.35573181333,4019.91077448,6781.63996150667,5887.92895981333,5248.65562264,4897.21330646667
"Pon3",1821.14659246667,1712.50658985333,1741.61324616,1542.6336118,1402.15320672,1256.19998024
"Pop1",317.733331026667,323.693316933333,70.9866666666667,142.413346066667,162.986687306667,119.386648853333
"Pop4",683.533373906667,666.053272,453.599994053333,436.906639653333,309.053327986667,248.453326
"Pop5",510.106657546667,466.613343133333,247.373323173333,223.813325266667,290.34666092,254.093315973333
"Pop7",313.506672026667,300.959957706667,261.89332368,310.57333864,200.493340866667,173.666666426667
"Popdc2",0,0,0,0,0,0
"Popdc3",0,0,0,0,0,0
"Por",3466.3802216,3034.88019206667,1947.76681805333,2610.21319961333,1805.54003145333,1552.11333405333
"Porcn",67.1200184,74.0933499733333,108.706665866667,100.033342213333,97.7999836266667,54.22664736
"Postn",0,0,0,0,12.1999820666667,0
"Pot1a",512.64656112,468.413382586667,135.973310306667,238.06665936,310.88000032,287.026583306667
"Pot1b",418.380002026667,356.56797432,261.786689093333,195.987340946667,493.41470408,435.510686146667
"Poteg",0,0,0,0,0,0
"Pou1f1",0,0,0,2.01334186666667,0,0
"Pou2af1",4.96000957333333,7.94666250666667,24.0799940533333,22.0799852266667,48.5200150133333,38.0399920266667
"Pou2f1",1042.13326857333,888.533335186667,1011.05287550667,840.157423546667,652.079940226667,504.853316
"Pou2f2",30.0101472,30.424306,30.73330276,35.92053744,64.0788236,51.466657
"Pou2f3",0,0,0,0,0,0
"Pou2f3-rs1",0,0,0,0,0,0
"Pou3f1",1.0133134,1.0133134,0,0,1.0133134,0
"Pou3f2",0,0,0,0,0,0
"Pou3f3",0,0,0,0,0,0
"Pou3f4",0,0,0,0,0,0
"Pou4f1",0,0,0,0,0,0
"Pou4f2",0,0,0,0,0,0
"Pou4f3",0,0,0,0,0,0
"Pou5f1",0,0,0,0,0,0
"Pou5f2",5.01332584,15.5999937866667,9.67999176,9.97332653333333,5.06666957333333,5.05332434666667
"Pou6f1",388.506614306667,238.12000344,529.39995952,555.053336453333,494.733307733333,332.959959293333
"Pou6f2",0,0,0,0,0,0
"Pp2d1",4.62450773333333,2.62535232,12.8079848533333,8.98725274666667,15.51372464,2.09354053333333
"Ppa1",663.34001472,741.506623013333,218.200000853333,269.2933354,183.626672346667,184.353333226667
"Ppa2",418.086654933333,388.433297066667,322.8400212,339.879971506667,292.186670386667,283.806642533333
"Ppan",763.090065373333,647.091896786667,988.29219036,1290.99209034667,510.954691386667,440.668001813333
"Ppara",0,0,0,0,0,0
"Ppard",1382.61336546667,1336.63998582667,1517.02664261333,1708.63992316,1002.11998392,778.546717733333
"Pparg",5098.81380721333,4224.17986934667,3593.53985038667,3522.08637676,4160.32418485333,3625.73765473333
"Ppargc1a",0,0,0,0,0,0
"Ppargc1b",357.466667413333,322.826652373333,239.86665024,740.773321386667,312.413340693333,244.82667232
"Ppat",683.25115296,754.048118866667,240.80397264,438.150057626667,307.900618826667,264.22571116
"Ppbp",0,0,0,0,0,0
"Ppcdc",806.306618826667,761.336690506667,440.379994133333,392.053341693333,458.099975466667,430.760000133333
"Ppcs",196.760007213333,184.886669773333,141.673319226667,193.12668868,129.000001533333,126.039999613333
"Ppdpf",465.373407973333,473.346666546667,351.193323266667,366.94666664,293.9533402,270.706684586667
"Ppef1",11.0533228,0,0,0,0,0
"Ppef2",102.68001768,101.719993626667,66.94665456,124.239998266667,98.6133269333333,116.066670133333
"Ppfia1",1825.31992201333,1737.4000354,1287.23999993333,1403.33995110667,1243.79319613333,1053.76658273333
"Ppfia2",0,0,0,0,0,0
"Ppfia3",30.253316,23.78669972,20.013307,23.386668,19.0533196,18.7600217066667
"Ppfia4",293.960009,164.799994893333,419.333368026667,342.080019066667,370.5866784,308.7800018
"Ppfibp1",2217.8925796,2022.48008333333,2160.91349192,2147.28224309333,1692.61316629333,1467.19536552
"Ppfibp2",379.259934253333,310.033330053333,358.586626586667,285.706644026667,296.593322413333,289.186655373333
"Pphln1",1829.93487578667,1634.44017416,1447.00044218667,1568.1733228,1095.09324597333,1036.80675521333
"Ppia",7889.52254862667,6722.36898522667,3379.58943417333,3125.20899593333,2828.04297536,2635.72919986667
"Ppib",4793.7425792,4676.471488,2931.9404288,2795.1533184,2546.5406208,2399.2787072
"Ppic",0,0,9.67999634666667,4.95999912,0,0
"Ppid",1808.91321757333,1974.57339956,1324.81327130667,1379.43995977333,1137.82671901333,1138.94664576
"Ppie",505.64001144,499.86002412,335.08662216,338.89998976,243.9666484,231.17334284
"Ppif",285.240025986667,281.786650186667,196.63114592,219.4133582,162.266655053333,107.706651426667
"Ppig",2629.27330085333,2386.88631648,2493.40660165333,2589.86525812,1704.61107490667,1583.52666261333
"Ppih",437.880156746667,439.640157826667,175.455065413333,192.596676826667,185.29449504,172.658857413333
"Ppil1",1235.70002402667,1186.55326661333,247.093343253333,338.180014906667,316.266664213333,285.460003413333
"Ppil2",1653.60620654667,1547.66613348,1375.22726406667,1220.22128461333,1522.69408206667,1195.88587545333
"Ppil3",344.510710426667,329.984012653333,170.135583,188.59741676,290.485570533333,266.232218306667
"Ppil4",1076.9482512,977.45581448,1164.28012292,1148.69354596,790.87331688,751.02283476
"Ppil6",9.77332962666667,5.01332693333333,16.10666304,5.18667274666667,21.8399948,0
"Ppip5k1",918.38788292,779.37889808,860.240583506667,713.717106866667,656.20430984,501.767934986667
"Ppip5k2",1286.45087476,1039.8747382,693.118813133333,863.536259493333,748.972476346667,739.424007453333
"Ppl",4.03996089333333,6.42664368,7.74665493333333,11.02668036,2.02663406666667,0
"Ppm1a",1963.8933152,1529.63999096,2300.06662017333,2161.07992885333,1751.70827765333,1486.07335664
"Ppm1b",1192.09666702667,1092.80228534667,1146.04914201333,1138.54273885333,935.775690893333,774.644451586667
"Ppm1d",774.61330752,692.573359053333,339.453327373333,342.906668866667,391.079953333333,447.826701573333
"Ppm1e",19.90671072,36.1547153866667,23.00801984,30.3973732533333,11.02663328,9.50669546666667
"Ppm1f",483.613341306667,443.053304986667,299.306688746667,320.919978266667,275.493330853333,220.266653306667
"Ppm1g",3638.00631361333,3546.54681916,2465.43998973333,2631.65314128,2039.9266818,1806.40677628
"Ppm1h",1968.83173422667,1734.17989472,1815.49851477333,1329.29943505333,1585.55929812,1383.07929776
"Ppm1j",409.4399986,330.600009826667,297.720006146667,427.420010986667,446.466677586667,358.626662626667
"Ppm1k",251.430770133333,218.937337066667,113.142503466667,139.4733104,251.223098133333,210.876024533333
"Ppm1l",27.93339588,28.08007368,158.55999096,116.3066764,33.70671664,34.0933306
"Ppm1m",956.913384,810.366712866667,628.886657,561.8932662,744.413383466667,596.2400542
"Ppm1n",1.01333033333333,1.01334421333333,3.0133324,1.01333033333333,3.81334058666667,9.02666218666667
"Ppme1",872.030462733333,915.59003716,660.086384533333,663.99083644,669.173832706667,571.213275586667
"Ppnr",85.840001,45.693353,51.866662,130.040023,80.146656,67.693348
"Ppox",945.635049466667,786.307122053333,786.755160173333,816.616072426667,852.631718786667,685.026309533333
"Ppp1ca",9694.11637432,9044.81251436,6576.38681214667,6584.09654373333,5720.53539446667,5024.38504745333
"Ppp1cb",4414.07771304,3973.1872408,3196.81870581333,2991.28303892,2830.61310445333,2816.68506572
"Ppp1cc",5288.53904261333,5127.90083594667,2800.83941568,3263.3451738,3374.16604176,2853.39511177333
"Ppp1r10",1973.7823864,1987.45520684,1685.08607084,2404.85541256,1354.88430578667,1451.67489621333
"Ppp1r11",678.066649653333,679.33330136,691.359995493333,649.53335876,534.546642,543.93328396
"Ppp1r12a",1430.93332316,1355.81999312,1418.09997493333,1287.60663125333,1286.46667162667,1207.68663177333
"Ppp1r12b",5094.18334144,4508.31786264,4333.05685706667,4192.23553572,3742.50990393333,3536.06656474667
"Ppp1r12c",2478.97963388,2188.93996470667,2937.57375845333,2733.62222490667,1920.34653553333,1688.00676105333
"Ppp1r13b",475.319989666667,362.186688453333,261.73330512,423.973382133333,417.666651546667,374.22665112
"Ppp1r13l",288.453337813333,272.10667656,162.173325866667,227.373316293333,304.866664586667,236.013360266667
"Ppp1r14a",0,0,0,0,0,0
"Ppp1r14b",2278.12736972,2340.01814766667,1642.77364413333,1612.26464537333,1329.19480452,1113.25326965333
"Ppp1r14c",8.43998677333333,3.52666741333333,8.96666144,10.5266617066667,9.5866568,5.03999050666667
"Ppp1r14d",0,0,0,0,0,0
"Ppp1r15a",331.661166146667,230.293078426667,616.225976413333,549.47972216,226.640348666667,222.213322213333
"Ppp1r15b",7200.23438021333,6776.06920792,8708.95397666667,8033.31590221333,6276.04899093333,5866.25181613333
"Ppp1r16a",510.8400156,409.213323173333,388.55994128,418.079991106667,366.826653386667,310.613346773333
"Ppp1r16b",13.8293932,23.1985544,80.8333561333333,30.6092505733333,45.90930288,62.6000335333333
"Ppp1r17",0,0,0,0,0,0
"Ppp1r18",4273.08943788,3544.32805901333,3048.09326612,3193.96998374667,3588.13195474667,2835.92177778667
"Ppp1r18os",15.2044360533333,15.1476430933333,5.36716992,15.470672,7.21745173333333,5.70352682666667
"Ppp1r1a",8.51999493333333,7.7999922,12.7733274666667,5.57333466666667,8.48000533333333,4.9600054
"Ppp1r1b",0,4.013339,0,0,0,0
"Ppp1r1c",0,0,0,0,0,0
"Ppp1r2",1856.75190893333,1642.26712442667,1638.25366824,1734.52060973333,1104.0444168,1038.49149941333
"Ppp1r2-ps1",17.84020392,14.4542304,12.35668284,11.87872812,8.60538744,9.37688472
"Ppp1r2-ps2",42.4168654666667,36.5235998,35.9408560666667,30.3606284666667,26.2093202,24.738203
"Ppp1r2-ps3",7.67911144,9.13244728,6.60002772,7.72956404,8.80800404,5.13558144
"Ppp1r2-ps4",49.74150292,46.08557344,46.32406252,42.29635948,36.7491948,26.52719852
"Ppp1r2-ps6",20.35598256,16.37689608,15.76976508,14.2135722,12.03066612,10.50490224
"Ppp1r2-ps7",0,0,0,0,0,0
"Ppp1r2-ps9",0,0,0,0,0,0
"Ppp1r21",1730.73330058667,1510.98685050667,1100.07330853333,1028.09325588,1398.02665142667,1221.61332417333
"Ppp1r26",9.11998456,17.79999256,4.04002992,0,0,4.95999416
"Ppp1r27",0,0,0,0,0,0
"Ppp1r32",0,2.73334176,19.85333328,17.30667384,3.02667192,0
"Ppp1r35",468.813345706667,405.493324746667,217.10667168,259.106667093333,338.759971146667,285.68001392
"Ppp1r36",0,0,0,0,0,0
"Ppp1r37",999.093330826666,826.4800188,1069.3067216,1033.72003329333,821.733355733333,742.80001652
"Ppp1r3a",0,0,0,0,0,0
"Ppp1r3b",724.35998736,767.22660456,471.34665368,603.639994813333,560.05332328,496.853338733333
"Ppp1r3c",0,0,0,0,0,0
"Ppp1r3d",646.70665752,579.1199634,669.50670204,569.53332216,729.8133876,643.42667664
"Ppp1r3e",245.28487284,213.946678706667,121.167087133333,134.5200068,211.399999186667,190.87999536
"Ppp1r3f",111.933182693333,107.7264172,39.21235836,72.35573456,52.8262261333333,55.1272101333333
"Ppp1r3fos",24.1961481333333,24.0734265333333,23.9380826666667,24.6255816,14.7298627333333,4.89099013333333
"Ppp1r3g",0,0,4.02666976,4.02666976,0,0
"Ppp1r42",0,0,0,0,0,0
"Ppp1r7",1770.67177024,1780.45378117333,994.38243344,1005.89052761333,830.09817996,779.447071466667
"Ppp1r8",851.473426373333,815.13570276,413.13335884,613.388861266667,411.920003786667,442.0533076
"Ppp1r9a",263.373339986667,582.826684733333,643.826593826667,699.16000224,796.853291146667,711.68001212
"Ppp1r9b",6656.16007072,5681.11992088,5329.64021504,6094.84020254667,6685.63322682667,5512.81980118667
"Ppp2ca",5015.59630581333,4766.5333624,6983.86648376,6508.76651909333,3182.68256429333,3092.74643432
"Ppp2cb",2525.66652710667,2322.16004193333,1884.63999602667,1651.94671373333,1697.26001657333,1563.70658669333
"Ppp2r1a",5402.17113866667,5122.2815634,4266.06010408,4346.13997913333,3462.79330277333,2927.30696468
"Ppp2r1b",3335.84384372,3112.06045782667,2109.04505904,2899.64130378667,2352.65054646667,2170.01172517333
"Ppp2r2a",1248.326728,1153.20073722667,1279.78659461333,1281.60666917333,861.45336496,775.453362133333
"Ppp2r2b",0,0,0,0,0,0
"Ppp2r2c",0,4.67999690666667,0,0,0,0
"Ppp2r2cos",0,0,0,0,0,0
"Ppp2r2d",951.729226106667,805.903174213333,1181.85417149333,832.74922596,548.049975573333,482.346782586667
"Ppp2r3a",184.65331768,133.72004564,101.693347693333,101.06661288,77.5199906533333,57.7866756933333
"Ppp2r3c",708.209164,621.1402802,637.332843266667,582.581003733333,523.661353266667,433.304773133333
"Ppp2r3d",447.20000316,404.466671773333,639.33330632,578.773333506667,448.2133508,352.453319813333
"Ppp2r4",3609.62004545333,3432.4801478,2113.49987574667,2105.39992064,1903.70674969333,1694.03997798667
"Ppp2r5a",4258.27276822667,3747.26174832,3111.80048569333,2765.91053102667,3340.58153769333,3181.34298674667
"Ppp2r5b",558.546633906667,488.513319826667,504.95332328,451.879995613333,521.880024746667,473.433372106667
"Ppp2r5c",4301.22665008,3920.0999048,3496.93079236,3315.48645044,3025.89312088,2876.89347092
"Ppp2r5d",2032.33296522667,1773.11125170667,961.241249173333,932.890728,1021.46000674667,862.296335413333
"Ppp2r5e",1520.02669856,1343.38661226667,1100.62658944,1081.20002570667,1001.86661536,927.266713066667
"Ppp3ca",2796.13297862667,2201.38660661333,3684.49327849333,3018.96001216,2786.46664776,2613.90681802667
"Ppp3cb",1852.86663645333,1657.33323125333,1448.71987689333,1538.80003508,1312.14668877333,1239.14675034667
"Ppp3cc",228.733328853333,202.386654826667,187.613334506667,185.640010506667,132.973337066667,154.146668533333
"Ppp3r1",5181.08693361333,4699.82656814667,4796.51355873333,5149.93313262667,3841.20667357333,3709.19978301333
"Ppp3r2",0,0,0,0,0,0
"Ppp4c",2826.03335697333,2610.02670542667,2639.85761938667,2556.02597652,2045.56009765333,1694.21991122667
"Ppp4r1",2196.67349474667,2095.11320164,1920.01345497333,2354.78656517333,1959.23320581333,1554.16687912
"Ppp4r1l-ps",524.84001708,406.746616466667,405.573338333333,441.72002312,250.613366493333,324.04001844
"Ppp4r2",1056.60473648,960.7827532,971.018080026667,1052.9508716,844.767670373333,761.519936293333
"Ppp4r4",0,0,4.76002405333333,0,0,0
"Ppp5c",2053.39975402667,1901.85327462667,1271.40002513333,1450.96014312,1180.3599896,1114.24007204
"Ppp6c",2135.02688861333,2075.79329650667,1912.10011794667,2057.63347390667,1440.40675353333,1396.84006054667
"Ppp6r1",7397.68415076,6619.44403033333,6830.77633050667,5810.2170106,6059.02595044,5215.29317358667
"Ppp6r2",307.879996213333,301.86668316,275.426690306667,258.946654986667,264.239988733333,216.360017573333
"Ppp6r3",3416.50663944,2993.73366373333,2872.03979094667,2799.60042428,2356.30693796,2122.71991516
"Pprc1",1651.33993617333,1512.13341933333,1705.65333129333,2389.4997946,1252.63999286667,1013.78665428
"Ppt1",7119.62068990667,5665.30018112,7752.28625593333,7642.02358653333,6450.21922796,6032.13163818667
"Ppt2",3453.14528761333,2852.41494377333,3323.50009105333,3532.52464545333,2971.59570853333,2682.833753
"Pptc7",1253.46662208,1097.37329904,1353.82888268,1473.91179876,943.47021024,842.78668032
"Ppwd1",556.82668236,555.75998592,391.11998712,304.41333708,296.84001012,280.999983
"Ppy",0,0,0,0,0,0
"Pqbp1",954.29325352,869.44000648,662.7800044,623.280014053333,643.900015146667,561.493383733333
"Pqlc1",1405.14670708,1034.34662788,1496.25340969333,1296.98674970667,1320.57338148,1142.31999226667
"Pqlc2",439.320002533333,511.106650333333,282.786671226667,392.79997392,308.226645866667,242.50664496
"Pqlc3",4076.10714334667,3767.39309712,3781.10668057333,4443.59323757333,3389.42036578667,3020.15313
"Pradc1",275.007066813333,295.86387576,93.16784664,97.8251867733333,126.03636268,97.0272113866667
"Praf2",284.553335906667,287.066692466667,195.20000916,178.786672133333,199.993343506667,102.299242933333
"Pram1",221.628282693333,297.15751656,16.2883682133333,62.15816552,4.40653517333333,8.48525808
"Prame",0,0,0,0,0,0
"Pramef12",0,0,0,0,0,0
"Pramef12os",0,0,0,0,0,0
"Pramef17",0,0,0,0,0,0
"Pramef25",0,0,0,0,0,0
"Pramef6",0,0,0,0,0,0
"Pramef8",448.093332266667,362.05330904,510.653313866667,385.133325866667,369.046602826667,292.773368693333
"Pramel",0,0,0,0,0,0
"Pramel1",0,0,0,0,0,0
"Pramel3",0,0,0,0,0,0
"Pramel4",0,0,0,0,0,0
"Pramel5",0,0,0,0,0,0
"Pramel6",0,0,0,0,0,0
"Pramel7",0,0,0,0,0,0
"Prap1",0,0,0,0,0,0
"Prb1",0,0,0,0,0,0
"Prb3-ps",0,0,0,0,0,0
"Prc1",4417.87876788,3922.343685,493.873316813333,472.9001576,806.266573413333,622.424538506667
"Prcc",1138.42670977333,1058.71995545333,904.039999666667,828.193306346667,928.6399998,776.959990786667
"Prcp",5419.773543,4579.83334554667,4908.85353601333,4558.97307608,4806.85317557333,4455.08674097333
"Prdm1",657.866703226667,438.226594053333,1986.73336625333,1701.43996024,584.1333268,548.386603973333
"Prdm10",250.322683733333,234.657811093333,239.149330133333,172.49601568,249.162678293333,206.777806826667
"Prdm11",120.906669373333,73.5226009733333,91.7493979066667,90.2560208666666,56.5653787333333,65.0799974666667
"Prdm12",0,0,0,0,0,0
"Prdm13",0,0,0,0,0,0
"Prdm14",0,0,7.22665109333333,4.00001093333333,0,0
"Prdm15",370.9733816,344.3600258,200.666662533333,266.053237653333,348.813343333333,332.319985306667
"Prdm16",169.08003372,306.333410973333,37.50670628,36.2132972933333,124.026671626667,79.7999511466667
"Prdm2",1971.13741384,1742.02503552,1705.86658562667,1946.36008394667,1838.99995136,1599.42659186667
"Prdm4",889.3399654,786.350806666667,777.786677866667,807.000029453333,585.73141524,504.533363133333
"Prdm5",1.01333846666667,0,0.6666708,0,0,0
"Prdm6",0,0,0,0,0,0
"Prdm8",0,0,0,0,0,0
"Prdm9",293.24020104,263.799740093333,143.10674732,163.166262413333,252.46256564,207.61337324
"Prdx1",18793.13400384,16772.4311991867,10781.9795805733,12216.9787412267,9641.31328706667,9020.57567273334
"Prdx2",2729.07180872,2584.81121616,1533.50665822667,1552.87152896,1803.7969168,1492.75996824
"Prdx2-rs3",0,0,0,0,0,0
"Prdx3",1529.35998762667,1511.85339293333,821.0000312,936.813312853333,743.066667733333,756.893298613333
"Prdx4",1150.68668193333,1020.61325873333,406.533327066667,440.213347333333,393.186679733333,326.133319066667
"Prdx5",6031.15631057333,4796.93001989333,5467.57195130667,5134.45347613333,4412.12336945333,3815.44458168
"Prdx6",1489.6799654,1421.69328296,1017.57327378667,1059.08003525333,714.63999952,597.33340932
"Prdx6-ps2",0,0,0,0,0,0
"Prdx6b",0,0,0,0,0,0
"Preb",2914.44567316,2757.72646134667,2816.37056232,2988.56375842667,2016.19983853333,1715.35993886667
"Prelid1",5410.65375317333,5639.87395584,3395.51204352,3358.90359978667,3040.97793024,2529.46209962667
"Prelid2",46.2800010133333,37.9066610666667,86.2400033066667,104.9866608,37.3066677866667,39.1466703466667
"Prelp",0,0,8.080007,2.9866648,0,3.0133194
"Prep",2083.34669050667,2119.92002077333,1454.54666618667,1632.36001002667,1261.11994922667,1059.90663114667
"Prepl",800.763626906667,809.23330216,561.426680773333,513.613362533333,574.873335066667,516.680043413333
"Prex1",10411.7048442133,8180.55402188,10851.3612495867,9734.98883076,10522.7390961733,9354.92874858666
"Prex2",3.28711912,5.20728936,20.5895246666667,16.2420723333333,5.17291788,8.3626998
"Prf1",4.03999890666667,9.05331994666667,16.46667152,12.7200112,20.2266691466667,14.1866767466667
"Prg2",0,0,0,0,0,0
"Prg3",0,0,0,0,0,0
"Prg4",17.25270204,18.36477664,5.288962,15.94663252,9.19176692,10.93169616
"Prh1",0,0,0,0,0,0
"Prickle1",0,4.05332928,16.5599765333333,10.23998976,0,5.97332736
"Prickle2",649.32000272,675.77324752,1068.55326429333,627.066660133333,781.59995632,653.60008784
